;LAP Innertank Orifice Flow Temperatures (R)
#I=0,130,1; Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_vent_g4c.vsm C:\0_afc_work\Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_using_VISSIM\VISSIM\0_tmp\Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_vent_g4c.vsm @ Mon Oct 29 08:29:54 2018
37	526.72	526.72	530.14	530.14	526.72	526.72	526.72	526.72	736.56	736.56	736.56	736.56	736.56
38	526.07	526.07	530.09	530.09	526.07	526.07	526.07	526.07	736.58	736.58	736.58	736.58	736.58
39	525.43	525.43	530.03	530.03	525.43	525.43	525.43	525.43	736.52	736.52	736.52	736.52	736.52
40	524.79	524.79	529.98	529.98	524.79	524.79	524.79	524.79	736.39	736.39	736.39	736.39	736.39
41	524.23	524.23	529.92	529.92	524.23	524.23	524.23	524.23	736.2	736.2	736.2	736.2	736.2
42	523.66	523.66	529.86	529.86	523.66	523.66	523.66	523.66	735.95	735.95	735.95	735.95	735.95
43	523.1	523.1	529.79	529.79	523.1	523.1	523.1	523.1	735.66	735.66	735.66	735.66	735.66
44	522.53	522.53	529.73	529.73	522.53	522.53	522.53	522.53	735.33	735.33	735.33	735.33	735.33
45	521.97	521.97	529.67	529.67	521.97	521.97	521.97	521.97	734.95	734.95	734.95	734.95	734.95
46	521.52	521.52	529.6	529.6	521.52	521.52	521.52	521.52	734.56	734.56	734.56	734.56	734.56
47	521.07	521.07	529.53	529.53	521.06	521.07	521.07	521.07	734.14	734.14	734.14	734.14	734.14
48	520.61	520.61	529.45	529.45	520.61	520.61	520.61	520.61	733.71	733.71	733.71	733.71	733.71
49	520.16	520.16	529.38	529.38	520.15	520.16	520.16	520.16	733.26	733.26	733.26	733.26	733.26
50	519.71	519.71	529.31	529.31	519.7	519.71	519.71	519.71	732.81	732.81	732.81	732.81	732.81
51	519.42	519.42	529.23	529.23	519.41	519.42	519.42	519.42	732.35	732.35	732.35	732.35	732.35
52	519.13	519.13	529.15	529.15	519.12	519.13	519.13	519.13	731.89	731.89	731.89	731.89	731.89
53	518.84	518.84	529.07	529.07	518.84	518.84	518.84	518.84	731.45	731.45	731.45	731.45	731.45
54	518.55	518.55	528.99	528.99	518.55	518.55	518.55	518.55	731.03	515.09	515.09	515.09	515.09
55	518.26	518.26	528.91	528.91	518.26	518.26	518.26	518.26	730.61	515.18	515.18	515.18	515.18
56	518.18	518.18	528.82	528.82	518.18	518.18	518.18	518.18	730.21	515.27	515.27	515.27	515.27
57	518.11	518.11	528.73	528.73	518.11	518.11	518.11	518.11	729.82	515.27	515.27	515.27	515.27
58	518.03	518.03	528.65	528.65	518.03	518.03	518.03	518.03	729.45	515.27	515.27	515.27	515.27
59	517.96	517.96	528.56	528.56	517.96	517.96	517.96	517.96	729.1	515.27	515.27	515.27	515.27
60	517.88	517.88	528.47	528.47	517.88	517.88	517.88	517.88	728.78	515.27	515.27	515.27	515.27
61	518.07	518.07	528.38	528.38	518.07	518.07	518.07	518.07	728.49	515.27	515.27	515.27	515.27
62	518.26	518.26	528.29	528.29	518.25	518.26	518.26	518.26	728.25	515.27	515.27	515.27	515.27
63	518.44	518.44	528.2	528.2	518.44	518.44	518.44	518.44	728.05	728.05	728.05	728.05	728.05
64	518.63	518.63	528.11	528.11	518.62	518.63	518.63	518.63	727.89	727.89	727.89	727.89	727.89
65	518.82	518.82	528.02	528.02	518.81	518.82	518.82	518.82	727.77	727.77	727.77	727.77	727.77
66	519.32	519.32	527.93	527.93	519.31	519.32	519.32	519.32	727.68	727.68	727.68	727.68	727.68
67	519.82	519.82	527.83	527.83	519.81	519.82	519.82	519.82	727.66	727.66	727.66	727.66	727.66
68	520.31	520.31	527.74	527.74	520.3	520.31	520.31	520.31	727.68	727.68	727.68	727.68	727.68
69	520.81	520.81	527.64	527.64	520.8	520.81	520.81	520.81	727.75	727.75	727.75	727.75	727.75
70	521.31	521.31	527.55	527.55	521.3	521.31	521.31	521.31	727.85	727.85	727.85	727.85	727.85
71	522.16	522.16	527.46	527.46	522.15	522.16	522.16	522.16	728	728	728	728	728
72	523	523	527.37	527.37	522.99	523	523	523	728.21	728.21	728.21	728.21	728.21
73	523.85	523.85	527.27	527.27	523.84	523.85	523.85	523.85	728.45	728.45	728.45	728.45	728.45
74	524.69	524.69	527.18	527.18	524.68	524.69	524.69	524.69	728.72	728.72	728.72	728.72	728.72
75	525.54	525.54	527.09	527.09	525.53	525.54	525.54	525.54	729.01	729.01	729.01	729.01	729.01
76	526.76	526.76	527	527	526.75	526.76	526.76	526.76	729.54	729.54	729.54	729.54	729.54
77	527.99	527.99	526.91	526.91	527.98	527.99	527.99	527.99	730.15	730.15	730.15	730.15	730.15
78	529.21	529.21	526.83	526.83	529.2	529.21	529.21	529.21	730.82	730.82	730.82	730.82	730.82
79	530.44	530.44	526.74	526.74	530.43	530.44	530.44	530.44	731.55	731.55	731.55	731.55	731.55
80	531.66	531.66	526.65	526.65	531.65	531.66	531.66	531.66	732.31	732.31	732.31	732.31	732.31
81	533.37	533.37	526.57	526.57	533.36	533.37	533.37	533.37	733.13	733.13	733.13	733.13	733.13
82	535.09	535.09	526.49	526.49	535.07	535.09	535.09	535.09	734.01	734.01	734.01	734.01	734.01
83	536.8	536.8	526.41	526.41	536.79	536.8	536.8	536.8	734.94	734.94	734.94	734.94	734.94
84	538.52	538.52	526.33	526.33	538.5	538.52	538.52	538.52	735.89	735.89	735.89	735.89	735.89
85	540.23	540.23	526.25	526.25	540.21	540.23	540.23	540.23	736.84	736.84	736.84	736.84	736.84
86	542.57	542.57	526.18	526.18	542.55	542.57	542.57	542.57	737.78	737.78	737.78	737.78	737.78
87	544.91	544.91	526.11	526.11	544.89	544.91	544.91	544.91	738.69	738.69	738.69	738.69	738.69
88	547.24	547.24	526.05	526.05	547.23	547.24	547.24	547.24	740.52	740.52	740.52	740.52	740.52
89	549.58	549.58	525.98	525.98	549.57	549.58	549.58	549.58	742.44	742.44	742.44	742.44	742.44
90	551.92	551.92	525.91	525.91	551.91	551.92	551.92	551.92	744.41	744.41	744.41	744.41	744.41
91	554.8	554.8	525.86	525.86	554.79	554.8	554.8	554.8	746.45	746.45	746.45	746.45	746.45
92	557.68	557.68	525.81	525.81	557.67	557.68	557.68	557.68	748.57	748.57	748.57	748.57	748.57
93	560.56	560.56	525.76	525.76	560.54	560.56	560.56	560.56	750.75	750.75	750.75	750.75	750.75
94	563.44	563.44	752.96	752.96	563.42	563.44	563.44	563.44	752.96	752.96	752.96	752.96	752.96
95	566.32	566.32	755.19	755.19	566.3	566.32	566.32	566.32	755.19	755.19	755.19	755.19	755.19
96	569.5	569.5	757.41	757.41	569.49	569.5	569.5	569.5	757.41	757.41	757.41	757.41	757.41
97	572.69	572.69	759.6	759.6	572.67	572.69	572.69	572.69	759.6	759.6	759.6	759.6	759.6
98	575.87	575.87	761.71	761.71	575.86	575.87	575.87	575.87	761.71	761.71	761.71	761.71	761.71
99	579.06	579.06	763.67	763.67	579.04	579.06	579.06	579.06	763.67	763.67	763.67	763.67	763.67
100	582.24	582.24	765.37	765.37	582.23	582.24	582.24	582.24	765.37	765.37	765.37	765.37	765.37
101	588.35	588.35	768.2	768.2	588.34	588.35	588.35	588.35	768.2	768.2	768.2	768.2	768.2
102	594.45	594.45	772.09	772.09	594.45	594.45	594.45	594.45	772.09	772.09	772.09	772.09	772.09
103	600.56	600.56	776.15	776.15	600.55	600.56	600.56	600.56	776.15	776.15	776.15	776.15	776.15
104	606.66	606.66	780.33	780.33	606.66	606.66	606.66	606.66	780.33	780.33	780.33	780.33	780.33
105	612.77	612.77	784.56	784.56	612.77	612.77	612.77	612.77	784.56	784.56	784.56	784.56	784.56
106	619.35	619.35	788.8	788.8	619.35	619.35	619.35	619.35	788.8	788.8	788.8	788.8	788.8
107	625.92	625.92	792.97	792.97	625.93	625.92	625.92	625.92	792.97	792.97	792.97	792.97	792.97
108	632.5	632.5	796.95	796.95	632.5	632.5	632.5	632.5	796.95	796.95	796.95	796.95	796.95
109	639.07	639.07	802.26	802.26	639.08	639.07	639.07	639.07	802.26	802.26	802.26	802.26	802.26
110	645.65	645.65	808.61	808.61	645.66	645.65	645.65	645.65	808.61	808.61	808.61	808.61	808.61
111	651.58	651.58	814.92	814.92	651.59	651.58	651.58	651.58	814.92	814.92	814.92	814.92	814.92
112	657.51	657.51	821.12	821.12	657.53	657.51	657.51	657.51	821.12	821.12	821.12	821.12	821.12
113	663.45	663.45	827.14	827.14	663.46	663.45	663.45	663.45	827.14	827.14	827.14	827.14	827.14
114	669.38	669.38	832.9	832.9	669.4	669.38	669.38	669.38	832.9	832.9	832.9	832.9	832.9
115	675.31	675.31	838.29	838.29	675.33	675.31	675.31	675.31	838.29	838.29	838.29	838.29	838.29
116	680.49	680.49	843.13	843.13	680.52	680.49	680.49	680.49	843.13	843.13	843.13	843.13	843.13
117	685.67	685.67	847.13	847.13	685.7	685.67	685.67	685.67	847.13	847.13	847.13	847.13	847.13
118	690.85	690.85	853.2	853.2	690.89	690.85	690.85	690.85	853.2	853.2	853.2	853.2	853.2
119	696.03	696.03	860.96	860.96	696.07	696.03	696.03	696.03	860.96	860.96	860.96	860.96	860.96
120	701.21	701.21	868.38	868.38	701.26	701.21	701.21	701.21	868.38	868.38	868.38	868.38	868.38
121	705.36	705.36	875.38	875.38	705.42	705.36	705.36	705.36	875.38	875.38	875.38	875.38	875.38
122	709.52	709.52	881.82	881.82	709.58	709.52	709.52	709.52	881.82	881.82	881.82	881.82	881.82
123	713.67	713.67	887.6	887.6	713.74	713.67	713.67	713.67	887.6	887.6	887.6	887.6	887.6
124	717.83	717.83	892.52	892.52	717.9	717.83	717.83	717.83	892.52	892.52	892.52	892.52	892.52
125	721.98	721.98	896.21	896.21	722.06	721.98	721.98	721.98	896.21	896.21	896.21	896.21	896.21
126	897.91	897.91	897.91	897.91	723.93	897.91	897.91	897.91	897.91	897.91	897.91	897.91	897.91
127	903.92	903.92	903.92	903.92	725.79	903.92	903.92	903.92	903.92	903.92	903.92	903.92	903.92
128	908.87	908.87	908.87	908.87	727.66	908.87	908.87	908.87	908.87	908.87	908.87	908.87	908.87
129	912.44	912.44	912.44	912.44	729.52	912.44	912.44	912.44	912.44	912.44	912.44	912.44	912.44
130	913.55	913.55	913.55	913.55	731.39	913.55	913.55	913.55	913.55	913.55	913.55	913.55	913.55
