;LAP Interstage Orifice Flow Mdot (lbm/s)
#I=0,130,1; Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_vent_g4c.vsm C:\0_afc_work\Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_using_VISSIM\VISSIM\0_tmp\Launch_Vehicle_Multi_Cavity_Launch_to_Seperation_Venting_Analysis_vent_g4c.vsm @ Mon Oct 29 08:29:54 2018
111	0	0	0	-7.0293e-005	-0.28525	0	0	0	0
112	0	0	0	-7.0285e-005	-0.28523	0	0	0	0
113	0	0	0	-7.0277e-005	-0.28519	0	0	0	0
114	0	0	0	-7.0268e-005	-0.28515	0	0	0	0
115	0	0	0	-7.0257e-005	-0.28511	0	0	0	0
116	0	0	0	-7.0244e-005	-0.28506	0	0	0	0
117	0	0	0	-7.0229e-005	-0.285	0	0	0	0
118	0	0	0	-7.0212e-005	-0.28493	0	0	0	0
119	0	0	0	-7.019e-005	-0.28484	0	0	0	0
120	0	0	0	-7.0164e-005	-0.28474	0	0	0	0
121	0	0	0	-7.0133e-005	-0.28461	0	0	0	0
122	0	0	0	-7.0093e-005	-0.28445	0	0	0	0
123	0	0	0	-7.0043e-005	-0.28424	0	0	0	0
124	0	0	0	-6.9977e-005	-0.28398	0	0	0	0
125	0	0	0	-6.989e-005	-0.28362	0	0	0	0
126	0	0	0	-6.9772e-005	-0.28314	0	0	0	0
127	0	0	0	-6.9604e-005	-0.28246	0	0	0	0
128	0	0	0	-6.9357e-005	-0.28146	0	0	0	0
129	0	0	0	-6.8972e-005	-0.2799	0	0	0	0
130	0	0	0	-6.833e-005	-0.27729	0	0	0	0
